SQLDATE,date,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_NumThemes,GKG_Persons,GKG_NumPersons,GKG_Organizations,GKG_NumOrgs,GKG_V2Tone_Positive,GKG_V2Tone_Negative,GKG_V2Tone_Polarity,GKG_V2Tone_ActivityDensity,GKG_V2Tone_SelfGroupDensity,GKG_V2Tone_WordCount,GCAM_Anger,GCAM_Fear,GCAM_Joy,GCAM_Sadness,GCAM_Trust,GCAM_Surprise,GCAM_DominantEmotion,GKG_DocumentIdentifier,GKG_HasImage,GKG_Language,GKG_IsTranslated,QuadLabel,IsConflict,IsNegative,MediaWeight,ZoneBenin,DepartementBenin,PopulationVille,IsNorthBenin,SourceType,GoldsteinNorm,ToneNorm,month,GKG_ThemeConflict,GKG_ThemeEconomy,GKG_ThemeGovern,GKG_ThemeHumanDev,GKG_ThemeEnviro,GKG_ToneGap,GKG_EmotionIntensity,ToneCategory,GoldsteinBin
20251117,2025-11-17,Etudiants / UAC,BN,Presidence de la Republique,BN,120,Menace,3,-4.1,8,2,-6.11,Savalou,BN,7.9303,1.9754,lanouvelletribune.bj,PROTEST;INFRASTRUCTURE;MEDIA_LIBERTE_PRESSE;HUMAN_RIGHTS,4,Candide Azannaï,1,Ministere de la Sante,1,0.3,2.59,2.89,3.26,1.61,2924,2.232,0.409,0.434,1.67,0.313,0.623,Anger,https://lanouvelletribune.bj/benin/evt-80427,0,fra,0,Conflit verbal,1,1,16,Centre,Collines,144000,0,Presse en ligne,0.295,0.3472,2025-11,1,1,0,0,0,-2.29,5.681,Tres negatif,Destabilisant
20250117,2025-01-17,Cour Constitutionnelle,BN,Cour Constitutionnelle,BN,057,Signature accord,2,0.65,2,3,-1.66,Parakou,BN,9.337,2.6282,lanouvelletribune.bj,ECONOMY;PECHE;REFORME_CONSTITUTIONNELLE;CLIMATE,4,Alassane Seidou;Adrien Houngbedji;Reckya Madougou,3,Universite de Parakou;SBEE (Electricite),2,1.58,0.95,2.53,0.05,0.53,1042,0.944,1.011,1.857,0.108,5.49,0.239,Trust,https://lanouvelletribune.bj/benin/evt-96771,0,fra,0,Cooperation materielle,0,1,6,Nord,Borgou,255000,1,Presse en ligne,0.5325,0.4585,2025-01,0,1,1,0,1,0.63,9.649,Neutre,Neutre
20251202,2025-12-02,Cour Constitutionnelle,BN,Paysans / Producteurs coton,BN,050,Appel cooperation,1,2.67,2,4,3.43,Djougou,BN,9.7082,1.6599,lanouvelletribune.bj,GOVERNMENT;DEMOCRACY,2,Nicephore Soglo;Yvon Detegnon;Mathys Adidjatou,3,HAAC (Haute Autorite);Benin Telecoms / Libercom,2,4.71,0.02,4.73,3.65,4.48,2481,0.619,0.022,0.961,0.042,0.822,0.635,Joy,https://lanouvelletribune.bj/benin/evt-87286,1,fra,0,Cooperation verbale,0,0,8,Nord,Donga,267000,1,Presse en ligne,0.6335,0.5858,2025-12,0,0,1,0,0,4.69,3.101,Positif,Neutre
20250307,2025-03-07,Parti Union Progressiste,BN,Gouvernement du Benin,BN,036,Critique politique,1,5.54,24,1,4.16,Abomey-Calavi,BN,6.4484,2.3552,ortb.bj,DEMOCRACY;PORT_COTONOU;INONDATIONS;HEALTH;YOUTH,5,Samou Seidou Adambi,1,ORTB (Radio-Television);Presidence du Benin,2,1.04,0.3,1.34,1.32,0.85,225,0.364,0.155,3.024,0.67,0.968,0.435,Joy,https://ortb.bj/actualite/evt-46878,1,fra,0,Cooperation verbale,0,0,24,Sud,Atlantique,757000,0,Media public,0.777,0.604,2025-03,0,1,1,1,1,0.74,5.616,Positif,Stabilisant
20250423,2025-04-23,Presidence de la Republique,BN,Syndicat enseignants (COSI),BN,061,Aide economique,2,1.44,6,2,5.53,Abomey-Calavi,BN,6.4484,2.3552,ortb.bj,TAX_POLITICAL_PARTY;RELIGION_VODOUN,2,Moele-Benin;Aurélien Agbenonci;Samou Seidou Adambi,3,HAAC (Haute Autorite),1,1.81,3.91,5.72,1.0,4.64,2879,0.005,0.006,2.492,0.266,10.667,1.857,Trust,https://ortb.bj/actualite/evt-39994,0,fra,0,Cooperation materielle,0,0,12,Sud,Atlantique,757000,0,Media public,0.572,0.6382,2025-04,0,0,1,0,0,-2.1,15.293,Tres positif,Neutre
20250512,2025-05-12,Paysans / Producteurs coton,BN,Autorites traditionnelles,BN,100,Demande,1,1.97,10,2,1.4,Bohicon,BN,7.1824,2.066,matinlibre.com,SECURITY;COMMERCE_NIGERIA;EPU_POLICY_UNCERTAINTY;YOUTH;PROTEST,5,,0,,0,0.63,0.16,0.79,25.0,2.51,1405,0.742,0.402,0.19,0.509,0.693,0.349,Anger,https://matinlibre.com/2025/evt-20777,0,fra,0,Cooperation verbale,0,0,20,Centre,Zou,172000,0,Presse en ligne,0.5985,0.535,2025-05,1,1,0,1,0,0.47,2.885,Neutre,Neutre
20250312,2025-03-12,Parti Union Progressiste,BN,Parti Bloc Republicain,BN,042,Visite officielle,1,3.6,1,3,2.99,Lokossa,BN,6.6392,1.7153,gouv.bj,FOOD_SECURITY,1,Candide Azannaï,1,Forces Cauris (FCBE),1,0.31,0.6,0.91,2.01,0.15,1417,0.108,1.684,3.944,0.429,1.282,0.511,Joy,https://www.gouv.bj/actualite/evt-41028,0,fra,0,Cooperation verbale,0,0,3,Sud,Mono,105000,0,Officiel,0.68,0.5748,2025-03,1,0,0,0,1,-0.29,7.958,Positif,Stabilisant
20250302,2025-03-02,Medias beninois,BN,Societe civile,BN,070,Aide/assistance,2,2.81,8,3,5.1,Bohicon,BN,7.1824,2.066,lavoixdubenin.com,YOUTH,1,Benjamin Hounkpatin;Sebastien Ajavon,2,Port Autonome de Cotonou (PAC);Union Progressiste (UP),2,1.0,2.96,3.96,2.46,6.76,608,0.047,0.151,0.772,0.215,3.238,1.64,Trust,https://lavoixdubenin.com/evt-87250,1,fra,0,Cooperation materielle,0,0,24,Centre,Zou,172000,0,Presse en ligne,0.6405,0.6275,2025-03,0,0,0,1,0,-1.96,6.063,Tres positif,Neutre
20251110,2025-11-10,Syndicat enseignants (COSI),BN,Gouvernement du Benin,BN,071,Aide humanitaire,2,2.91,24,1,-1.16,Kandi,BN,11.134,2.9394,24haubenin.info,ECONOMY;HUMAN_RIGHTS,2,Joseph Djogbenou,1,ABeGIEF (Gestion Immob.),1,15.49,0.45,15.94,2.35,3.16,2177,0.446,0.57,0.657,0.256,6.526,0.217,Trust,https://24haubenin.info/?evt-40791,1,fra,0,Cooperation materielle,0,1,24,Nord,Alibori,179000,1,Presse en ligne,0.6455,0.471,2025-11,0,1,0,0,0,15.04,8.672,Neutre,Neutre
20250901,2025-09-01,Medias beninois,BN,Parti Bloc Republicain,BN,071,Aide humanitaire,2,3.4,11,8,1.44,Abomey-Calavi,BN,6.4484,2.3552,lavoixdubenin.com,RELIGION_VODOUN;PROTEST,2,Benjamin Hounkpatin,1,API (Invest. Benin),1,0.62,1.72,2.34,0.02,0.41,290,0.093,0.599,1.35,1.466,2.582,0.985,Trust,https://lavoixdubenin.com/evt-60489,0,fra,0,Cooperation materielle,0,0,88,Sud,Atlantique,757000,0,Presse en ligne,0.67,0.536,2025-09,1,0,0,0,0,-1.1,7.075,Neutre,Stabilisant
20251105,2025-11-05,Paysans / Producteurs coton,BN,Syndicat UNSTB,BN,010,Declaration publique,1,1.24,6,5,-1.43,Porto-Novo,BN,6.4969,2.6289,gouv.bj,DIASPORA_BENIN;PORT_COTONOU,2,Nicephore Soglo;Joel Aivo;Romuald Wadagni,3,,0,0.89,6.29,7.18,3.14,1.6,2149,0.137,0.149,2.959,0.296,4.922,0.289,Trust,https://www.gouv.bj/actualite/evt-91692,0,fra,0,Cooperation verbale,0,1,30,Sud,Oueme,264000,0,Officiel,0.562,0.4642,2025-11,0,1,0,0,0,-5.4,8.752,Neutre,Neutre
20250105,2025-01-05,Police Republicaine,BN,Gouvernement du Benin,BN,130,Protestation,3,-1.93,5,4,-5.01,Cotonou,BN,6.3654,2.4183,lanouvelletribune.bj,REFORME_CONSTITUTIONNELLE;ELECTION;TAX_POLITICAL_PARTY;RELIGION_VODOUN,4,,0,,0,2.81,2.62,5.43,5.29,0.96,817,1.868,0.389,0.161,0.182,0.203,0.991,Anger,https://lanouvelletribune.bj/benin/evt-53982,0,fra,0,Conflit verbal,1,1,20,Sud,Littoral,679000,0,Presse en ligne,0.4035,0.3748,2025-01,0,0,1,0,0,0.19,3.794,Tres negatif,Leg. negatif
20251113,2025-11-13,Etudiants / UAC,BN,Assemblee Nationale,BN,050,Appel cooperation,1,2.56,4,2,1.23,Porto-Novo,BN,6.4969,2.6289,fraternite.bj,GENDER;CLIMATE;HUMAN_RIGHTS;INONDATIONS,4,Sebastien Ajavon;Boni Yayi,2,,0,4.6,0.37,4.97,12.14,0.97,869,0.318,0.31,0.91,0.385,2.088,0.394,Trust,https://fraternite.bj/article/evt-71973,0,fra,0,Cooperation verbale,0,0,8,Sud,Oueme,264000,0,Presse en ligne,0.628,0.5308,2025-11,0,0,0,1,1,4.23,4.405,Neutre,Neutre
20250121,2025-01-21,Presidence de la Republique,BN,Parti Bloc Republicain,BN,036,Critique politique,1,-2.66,7,1,0.2,Abomey,BN,7.1856,1.9861,beninwebtv.com,UNIVERSITE_ABOMEY_CALAVI;PORT_COTONOU;TERRORISM;SECURITY;TOURISME_BENIN,5,Claudine Prudencio,1,Presidence du Benin,1,5.4,1.35,6.75,4.37,1.62,2297,0.376,0.389,1.296,0.248,0.964,0.384,Joy,https://beninwebtv.com/2025/01/21/evt-84651,1,fra,0,Cooperation verbale,0,0,7,Centre,Zou,87000,0,Web TV,0.367,0.505,2025-01,1,1,0,1,0,4.05,3.657,Neutre,Leg. negatif
20250705,2025-07-05,Police Republicaine,BN,Societe civile,BN,020,Appel action,1,-2.11,4,5,3.34,Ketou,BN,7.36,2.6,lepointeau.bj,PORT_COTONOU;INFRASTRUCTURE;REFORME_CONSTITUTIONNELLE;EPU_POLICY_UNCERTAINTY,4,Sebastien Ajavon,1,Police Republicaine du Benin,1,20.0,0.34,20.34,7.19,0.12,1474,0.016,0.738,5.551,0.551,1.303,0.866,Joy,https://lepointeau.bj/evt-60245,1,fra,0,Cooperation verbale,0,0,20,Sud,Plateau,136000,0,Presse en ligne,0.3945,0.5835,2025-07,0,1,1,0,0,19.66,9.025,Positif,Leg. negatif
20250728,2025-07-28,Patronat beninois (CNP),BN,Assemblee Nationale,BN,050,Appel cooperation,1,4.99,8,1,-0.1,Porto-Novo,BN,6.4969,2.6289,24haubenin.info,CORRUPTION;PATRIMOINE_UNESCO;INONDATIONS;ENERGIE_ELECTRIFICATION;DEFORESTATION,5,Patrice Talon,1,HAAC (Haute Autorite),1,3.69,0.0,3.69,2.68,1.14,2072,0.402,0.956,0.405,0.342,5.547,0.284,Trust,https://24haubenin.info/?evt-25144,1,fra,0,Cooperation verbale,0,1,8,Sud,Oueme,264000,0,Presse en ligne,0.7495,0.4975,2025-07,0,0,0,1,1,3.69,7.936,Neutre,Stabilisant
20250819,2025-08-19,Assemblee Nationale,BN,Parti Bloc Republicain,BN,130,Protestation,3,-7.78,11,6,-3.45,Cotonou,BN,6.3654,2.4183,beninrevele.bj,REFORME_CONSTITUTIONNELLE,1,,0,HAAC (Haute Autorite);Ministere de l Education,2,0.49,2.02,2.51,1.92,0.78,1880,8.013,2.268,0.285,0.438,0.713,0.319,Anger,https://beninrevele.bj/actualite/evt-86155,1,fra,0,Conflit verbal,1,1,66,Sud,Littoral,679000,0,Site gouv.,0.111,0.4138,2025-08,0,0,1,0,0,-1.53,12.036,Negatif,Tres destabilisant
20250114,2025-01-14,Syndicat UNSTB,BN,Parti Forces Cauris,BN,040,Consultation diplomatique,1,0.64,3,1,4.59,Nikki,BN,9.94,3.21,gouv.bj,PIRACY_GOLFE_GUINEE;ZONE_FRANCHE,2,,0,Ministere de la Sante;Assemblee Nationale du Benin;Port Autonome de Cotonou (PAC),3,3.02,0.18,3.2,9.25,0.94,2272,1.621,0.023,12.026,0.004,0.371,1.35,Joy,https://www.gouv.bj/actualite/evt-45415,1,fra,0,Cooperation verbale,0,0,3,Nord,Borgou,152000,1,Officiel,0.532,0.6148,2025-01,1,1,0,0,0,2.84,15.395,Positif,Neutre
20251218,2025-12-18,Patronat beninois (CNP),BN,Assemblee Nationale,BN,100,Demande,1,-0.46,3,10,6.85,Abomey-Calavi,BN,6.4484,2.3552,fraternite.bj,GOVERNMENT;ENERGIE_ELECTRIFICATION;INFRASTRUCTURE,3,,0,Ministere des Finances (MEF);SBEE (Electricite),2,5.42,0.37,5.79,1.4,1.42,966,0.088,0.111,0.194,0.187,4.689,3.136,Trust,https://fraternite.bj/article/evt-67759,0,fra,0,Cooperation verbale,0,0,30,Sud,Atlantique,757000,0,Presse en ligne,0.477,0.6712,2025-12,0,1,1,1,0,5.05,8.405,Tres positif,Leg. negatif
20250320,2025-03-20,Medias beninois,BN,Syndicat UNSTB,BN,011,Decl. optimiste,1,3.08,12,1,5.38,Pobe,BN,6.98,2.66,lanouvelletribune.bj,POVERTY;FINANCE;POLITICS;TOURISME_BENIN,4,,0,Parti du Renouveau Democratique;CNSS (Securite sociale),2,5.61,4.6,10.21,0.2,2.22,1926,0.161,1.289,2.572,0.524,2.001,0.01,Joy,https://lanouvelletribune.bj/benin/evt-59472,1,fra,0,Cooperation verbale,0,0,12,Sud,Plateau,123000,0,Presse en ligne,0.654,0.6345,2025-03,0,1,1,1,0,1.01,6.557,Tres positif,Stabilisant
20250701,2025-07-01,Parti Union Progressiste,BN,Parti Forces Cauris,BN,050,Appel cooperation,1,3.41,6,4,2.46,Dassa-Zoume,BN,7.75,2.1833,matinlibre.com,TAX_POLITICAL_PARTY;PATRIMOINE_UNESCO;SECURITY,3,,0,Assemblee Nationale du Benin,1,12.67,0.08,12.75,6.18,1.56,2755,0.253,0.013,4.555,0.373,8.743,0.352,Trust,https://matinlibre.com/2025/evt-42304,1,fra,0,Cooperation verbale,0,0,24,Centre,Collines,113000,0,Presse en ligne,0.6705,0.5615,2025-07,1,0,1,0,0,12.59,14.289,Positif,Stabilisant
20250319,2025-03-19,Societe civile,BN,Medias beninois,BN,180,Attaque,4,0.23,4,2,-0.91,Abomey-Calavi,BN,6.4484,2.3552,beninwebtv.com,PIRACY_GOLFE_GUINEE;YOUTH;RELIGION_VODOUN,3,,0,Universite Abomey-Calavi (UAC),1,0.18,4.89,5.07,2.05,1.39,2935,6.062,2.12,0.147,0.715,0.367,0.206,Anger,https://beninwebtv.com/2025/03/19/evt-95141,1,fra,0,Conflit materiel,1,1,8,Sud,Atlantique,757000,0,Web TV,0.5115,0.4772,2025-03,1,0,0,1,0,-4.71,9.617,Neutre,Neutre
20251024,2025-10-24,Parti Union Progressiste,BN,Presidence de la Republique,BN,110,Rejet/opposition,3,-3.62,13,1,-1.79,Abomey-Calavi,BN,6.4484,2.3552,beninwebtv.com,MIGRATION;PALUDISME;MEDIA_LIBERTE_PRESSE;INFRASTRUCTURE,4,,0,HAAC (Haute Autorite);Cour Constitutionnelle du Benin,2,4.35,2.62,6.97,5.17,1.57,1413,1.174,3.695,0.275,1.898,1.334,2.715,Fear,https://beninwebtv.com/2025/10/24/evt-16158,0,fra,0,Conflit verbal,1,1,13,Sud,Atlantique,757000,0,Web TV,0.319,0.4552,2025-10,0,1,0,1,0,1.73,11.091,Neutre,Destabilisant
20250929,2025-09-29,Syndicat UNSTB,BN,Cour Constitutionnelle,BN,020,Appel action,1,-1.6,3,2,-3.26,Lokossa,BN,6.6392,1.7153,lepointeau.bj,TOURISME_BENIN;ELECTION;GOVERNMENT;POLITICS,4,,0,,0,1.37,1.71,3.08,0.86,1.14,1812,0.127,0.118,0.45,0.062,1.079,3.836,Surprise,https://lepointeau.bj/evt-34910,0,fra,0,Cooperation verbale,0,1,6,Sud,Mono,105000,0,Presse en ligne,0.42,0.4185,2025-09,0,1,1,0,0,-0.34,5.672,Negatif,Leg. negatif
20250220,2025-02-20,Parti Forces Cauris,BN,Autorites traditionnelles,BN,057,Signature accord,2,1.12,22,1,-2.24,Cotonou,BN,6.3654,2.4183,lepointeau.bj,PATRIMOINE_UNESCO;REFORME_CONSTITUTIONNELLE,2,,0,,0,0.23,1.01,1.24,2.31,3.57,2196,0.308,0.666,0.465,0.12,4.954,1.865,Trust,https://lepointeau.bj/evt-66301,1,fra,0,Cooperation materielle,0,1,22,Sud,Littoral,679000,0,Presse en ligne,0.556,0.444,2025-02,0,0,1,0,0,-0.78,8.378,Negatif,Neutre
20250914,2025-09-14,Police Republicaine,BN,Gouvernement du Benin,BN,020,Appel action,1,1.53,6,1,1.09,Cotonou,BN,6.3654,2.4183,matinlibre.com,INFRASTRUCTURE;CRIME;YOUTH;COTON_FILIERE,4,Adrien Houngbedji;Nicephore Soglo;Aurélien Agbenonci,3,SBEE (Electricite);Cour Supreme du Benin,2,0.08,2.9,2.98,4.5,0.3,2458,0.19,0.131,11.165,0.718,0.185,0.509,Joy,https://matinlibre.com/2025/evt-20631,0,fra,0,Cooperation verbale,0,0,6,Sud,Littoral,679000,0,Presse en ligne,0.5765,0.5272,2025-09,1,1,0,1,0,-2.82,12.898,Neutre,Neutre
20251023,2025-10-23,Parti Bloc Republicain,BN,Mairie / Elus locaux,BN,042,Visite officielle,1,2.33,2,1,6.6,Porto-Novo,BN,6.4969,2.6289,ortb.bj,ENERGIE_ELECTRIFICATION;HUMAN_RIGHTS;PECHE;CLIMATE,4,Adrien Houngbedji,1,Police Republicaine du Benin;Port Autonome de Cotonou (PAC),2,0.53,0.63,1.16,2.62,0.63,343,0.258,0.155,3.455,0.721,3.428,0.959,Joy,https://ortb.bj/actualite/evt-14002,1,fra,0,Cooperation verbale,0,0,2,Sud,Oueme,264000,0,Media public,0.6165,0.665,2025-10,0,0,0,1,1,-0.1,8.976,Tres positif,Neutre
20250118,2025-01-18,Presidence de la Republique,BN,Gouvernement du Benin,BN,110,Rejet/opposition,3,-4.14,8,2,-10.17,Ketou,BN,7.36,2.6,lanouvelletribune.bj,GENDER;POLITICS;SECURITY;EAU_ASSAINISSEMENT,4,,0,Presidence du Benin;HAAC (Haute Autorite),2,2.77,7.35,10.12,1.97,0.38,814,3.701,0.432,0.117,0.636,0.197,1.13,Anger,https://lanouvelletribune.bj/benin/evt-16364,0,fra,0,Conflit verbal,1,1,16,Sud,Plateau,136000,0,Presse en ligne,0.293,0.2458,2025-01,1,0,1,1,0,-4.58,6.213,Tres negatif,Destabilisant
20251017,2025-10-17,Presidence de la Republique,BN,Assemblee Nationale,BN,110,Rejet/opposition,3,-2.56,3,3,-5.43,Lokossa,BN,6.6392,1.7153,fraternite.bj,FOOD_SECURITY;RELIGION_VODOUN,2,Romuald Wadagni,1,INSAE (Statistiques),1,0.04,0.83,0.87,3.71,2.63,1833,7.68,2.018,0.458,2.271,0.174,0.1,Anger,https://fraternite.bj/article/evt-91022,1,fra,0,Conflit verbal,1,1,9,Sud,Mono,105000,0,Presse en ligne,0.372,0.3642,2025-10,1,0,0,0,1,-0.79,12.701,Tres negatif,Leg. negatif
20250806,2025-08-06,Gouvernement du Benin,BN,Gouvernement du Benin,BN,020,Appel action,1,5.0,7,3,-1.32,Cotonou,BN,6.3654,2.4183,lepointeau.bj,INONDATIONS;DECENTRALISATION;ENVIRONMENT;FOOD_SECURITY;ZONE_FRANCHE,5,,0,Ministere de la Sante;CENA (Commission electorale),2,2.19,4.39,6.58,2.83,2.18,719,0.079,0.551,1.101,2.257,1.564,3.658,Surprise,https://lepointeau.bj/evt-65461,1,fra,0,Cooperation verbale,0,1,21,Sud,Littoral,679000,0,Presse en ligne,0.75,0.467,2025-08,1,1,1,0,1,-2.2,9.21,Neutre,Stabilisant
20250410,2025-04-10,Police Republicaine,BN,Police Republicaine,BN,145,Manifestation/revolte,4,-4.05,11,1,-1.26,Malanville,BN,11.868,3.3836,fraternite.bj,PIRACY_GOLFE_GUINEE;TAX_POLITICAL_PARTY;FOOD_SECURITY,3,,0,,0,0.31,14.18,14.49,4.26,0.87,2870,0.075,1.725,0.067,0.069,0.363,0.262,Fear,https://fraternite.bj/article/evt-28523,1,fra,0,Conflit materiel,1,1,11,Nord,Alibori,168000,1,Presse en ligne,0.2975,0.4685,2025-04,1,0,1,0,1,-13.87,2.561,Neutre,Destabilisant
20250529,2025-05-29,Medias beninois,BN,Etudiants / UAC,BN,061,Aide economique,2,0.63,12,9,3.2,Bohicon,BN,7.1824,2.066,lavoixdubenin.com,ZONE_FRANCHE;COTON_FILIERE,2,Yvon Detegnon,1,,0,0.77,4.13,4.9,3.35,3.27,1300,1.655,0.084,0.549,0.802,5.056,0.522,Trust,https://lavoixdubenin.com/evt-66618,1,fra,0,Cooperation materielle,0,0,108,Centre,Zou,172000,0,Presse en ligne,0.5315,0.58,2025-05,0,1,0,0,0,-3.36,8.668,Positif,Neutre
20250604,2025-06-04,Gouvernement du Benin,BN,Gouvernement du Benin,BN,040,Consultation diplomatique,1,4.09,4,5,-1.36,Lokossa,BN,6.6392,1.7153,beninrevele.bj,TOURISME_BENIN,1,Aurélien Agbenonci;Abdoulaye Bio Tchane;Romuald Wadagni,3,Parti du Renouveau Democratique;ABeGIEF (Gestion Immob.),2,1.28,3.32,4.6,4.46,0.02,683,0.108,1.084,1.863,0.686,4.977,0.217,Trust,https://beninrevele.bj/actualite/evt-90725,1,fra,0,Cooperation verbale,0,1,20,Sud,Mono,105000,0,Site gouv.,0.7045,0.466,2025-06,0,1,0,0,0,-2.04,8.935,Neutre,Stabilisant
20250412,2025-04-12,Gouvernement du Benin,BN,Police Republicaine,BN,057,Signature accord,2,0.6,4,2,2.09,Parakou,BN,9.337,2.6282,ortb.bj,SECURITY;ZONE_FRANCHE;AGRICULTURE,3,,0,Assemblee Nationale du Benin;Universite de Parakou,2,2.63,0.36,2.99,4.01,0.43,2255,0.349,0.185,1.283,0.267,1.93,0.612,Trust,https://ortb.bj/actualite/evt-68040,1,fra,0,Cooperation materielle,0,0,8,Nord,Borgou,255000,1,Media public,0.53,0.5522,2025-04,1,1,0,0,1,2.27,4.626,Positif,Neutre
20250425,2025-04-25,Parti Forces Cauris,BN,Etudiants / UAC,BN,061,Aide economique,2,0.22,5,6,3.44,Ouidah,BN,6.36,2.0852,matinlibre.com,FRONTIERE_NORD,1,,0,,0,9.97,1.17,11.14,0.05,1.98,1341,0.341,0.699,1.024,1.064,6.928,0.109,Trust,https://matinlibre.com/2025/evt-45811,0,fra,0,Cooperation materielle,0,0,30,Sud,Atlantique,164000,0,Presse en ligne,0.511,0.586,2025-04,1,0,0,0,0,8.8,10.165,Positif,Neutre
20250927,2025-09-27,Syndicat UNSTB,BN,Cour Constitutionnelle,BN,060,Cooperation materielle,2,3.22,13,3,2.38,Sakete,BN,6.74,2.66,fraternite.bj,DEMOCRACY,1,,0,Ministere des Finances (MEF);SONEB (Eau),2,1.43,0.17,1.6,0.39,3.6,271,0.405,0.442,0.033,0.392,6.874,0.967,Trust,https://fraternite.bj/article/evt-87924,0,fra,0,Cooperation materielle,0,0,39,Sud,Plateau,113000,0,Presse en ligne,0.661,0.5595,2025-09,0,0,1,0,0,1.26,9.113,Positif,Stabilisant
20250402,2025-04-02,Presidence de la Republique,BN,Parti Forces Cauris,BN,050,Appel cooperation,1,2.94,12,5,4.78,Cotonou,BN,6.3654,2.4183,lanouvelletribune.bj,ZONE_FRANCHE,1,,0,Port Autonome de Cotonou (PAC),1,2.21,1.26,3.47,4.03,0.6,2158,1.016,0.192,1.581,0.054,1.836,1.566,Trust,https://lanouvelletribune.bj/benin/evt-10292,1,fra,0,Cooperation verbale,0,0,60,Sud,Littoral,679000,0,Presse en ligne,0.647,0.6195,2025-04,0,1,0,0,0,0.95,6.245,Positif,Neutre
20250121,2025-01-21,Assemblee Nationale,BN,Autorites traditionnelles,BN,057,Signature accord,2,0.94,7,11,3.59,Abomey-Calavi,BN,6.4484,2.3552,ortb.bj,HUMAN_RIGHTS;DIASPORA_BENIN,2,Oswald Homeky,1,Universite Abomey-Calavi (UAC),1,3.71,1.44,5.15,8.72,1.46,1894,0.722,0.254,4.491,0.355,4.454,2.2,Joy,https://ortb.bj/actualite/evt-63360,1,fra,0,Cooperation materielle,0,0,77,Sud,Atlantique,757000,0,Media public,0.547,0.5898,2025-01,0,0,0,0,0,2.27,12.476,Positif,Neutre
20250430,2025-04-30,Assemblee Nationale,BN,Medias beninois,BN,020,Appel action,1,5.59,8,2,6.42,Parakou,BN,9.337,2.6282,leconomistebenin.com,HEALTH,1,Louis Vlavonou;Patrice Talon,2,ABeGIEF (Gestion Immob.),1,3.64,0.23,3.87,7.97,0.4,1655,1.19,0.032,0.897,0.018,1.614,0.688,Trust,https://leconomistebenin.com/evt-79454,0,fra,0,Cooperation verbale,0,0,16,Nord,Borgou,255000,1,Presse economique,0.7795,0.6605,2025-04,0,0,0,1,0,3.41,4.439,Tres positif,Stabilisant
20250119,2025-01-19,Parti Bloc Republicain,BN,Assemblee Nationale,BN,112,Refus requete,3,-10.0,13,4,-4.75,Parakou,BN,9.337,2.6282,ortb.bj,PIRACY_GOLFE_GUINEE,1,Alassane Seidou,1,Benin Telecoms / Libercom,1,0.03,0.53,0.56,0.24,1.78,1466,1.76,0.808,0.11,0.448,1.325,0.115,Anger,https://ortb.bj/actualite/evt-98570,1,fra,0,Conflit verbal,1,1,52,Nord,Borgou,255000,1,Media public,0.0,0.3812,2025-01,1,0,0,0,0,-0.5,4.566,Negatif,Tres destabilisant
20250124,2025-01-24,Assemblee Nationale,BN,Autorites traditionnelles,BN,060,Cooperation materielle,2,-1.19,3,2,3.05,Abomey-Calavi,BN,6.4484,2.3552,leconomistebenin.com,INFRASTRUCTURE;TOURISME_BENIN;CORRUPTION;ZONE_FRANCHE;POVERTY,5,Razack Adeoti,1,,0,9.56,0.89,10.45,2.91,1.09,601,0.065,0.111,2.686,0.313,1.829,0.147,Joy,https://leconomistebenin.com/evt-79850,0,fra,0,Cooperation materielle,0,0,6,Sud,Atlantique,757000,0,Presse economique,0.4405,0.5762,2025-01,0,1,0,1,0,8.67,5.151,Positif,Leg. negatif
20250126,2025-01-26,Parti Union Progressiste,BN,Societe civile,BN,011,Decl. optimiste,1,-0.35,1,2,3.86,Aplahoue,BN,6.93,1.68,leconomistebenin.com,HUMAN_RIGHTS,1,,0,,0,3.07,1.17,4.24,0.71,0.03,2273,0.843,0.941,3.52,0.211,2.155,0.049,Joy,https://leconomistebenin.com/evt-92187,0,fra,0,Cooperation verbale,0,0,2,Sud,Couffo,171000,0,Presse economique,0.4825,0.5965,2025-01,0,0,0,0,0,1.9,7.719,Positif,Leg. negatif
20250602,2025-06-02,Syndicat enseignants (COSI),BN,Etudiants / UAC,BN,100,Demande,1,-0.41,2,1,1.27,Tchaourou,BN,8.89,2.59,lavoixdubenin.com,RELIGION_VODOUN,1,Komi Koutche;Adrien Houngbedji,2,Forces Cauris (FCBE),1,10.86,4.33,15.19,1.51,0.2,1629,0.346,0.328,11.149,0.841,1.853,4.366,Joy,https://lavoixdubenin.com/evt-35149,1,fra,0,Cooperation verbale,0,0,2,Nord,Borgou,220000,1,Presse en ligne,0.4795,0.5317,2025-06,0,0,0,0,0,6.53,18.883,Neutre,Leg. negatif
